Id_gracza;Imie;Nazwisko
1074;Łukasz;Pietrusiak
1075;Ida;Elwart
1076;Blanka;Gomuła
1077;Inga;Fidor
1078;Kaja;Skomra
1079;Damian;Stachów
1080;Kornel;Waniek
1081;Melania;Marcińczyk
1082;Aurelia;Dziarmaga
1083;Grzegorz;Kośnik
1084;Albert;Mol
1085;Melania;Tomzik
1086;Borys;Łuckiewicz
1087;Ada;Soczewka
1088;Klara;Adrian
1089;Kamila;Obuchowicz
1090;Natasza;Sadownik
1091;Aurelia;Sommer
1092;Monika;Ziajka
1093;Elżbieta;Dzika
1094;Józef;Brodowicz
1095;Marek;Hampel
1096;Tola;Ludwisiak
1097;Jacek;Drobot
1098;Kornelia;Korab
1099;Kalina;Różewicz
1100;Nataniel;Lichoń
1101;Kazimierz;Lisik
1102;Inga;Pitura
1103;Justyna;Plak
1104;Jeremi;Cebulak
1105;Julita;Frankowicz
1106;Przemysław;Cofała
1107;Konstanty;Manista
1108;Kamila;Świętoń
1109;Adrian;Łuczkiewicz
1110;Kamil;Kleinschmidt
1111;Angelika;Siciarz
1112;Kamila;Koźlak
1113;Angelika;Maruszczak
1114;Nicole;Kaczan
1115;Janina;Kiełbus
1116;Nicole;Bejma
1117;Klara;Fabiańczyk
1118;Cyprian;Wojewódka
1119;Kalina;Jędraszczyk
1120;Julianna;Nędzi
1121;Dagmara;Bujko
1122;Olaf;Kochanowicz
1123;Marcelina;Bernatowicz
1124;Antoni;Kolanek
1125;Tobiasz;Balik
1126;Lidia;Ryndak
1127;Eliza;Hanas
1128;Rozalia;Rudowicz
1129;Albert;Koperek
1130;Janina;Korzekwa
1131;Krzysztof;Adamaszek
1132;Jerzy;Mol
1133;Apolonia;Zieja
1134;Lidia;Lorenz
1135;Dagmara;Dzikiewicz
1136;Miłosz;Dybaś
1137;Sonia;Rzeźniczak
1138;Gustaw;Duchnik
1139;Marika;Podpora
1140;Konstanty;Stempin
1141;Stanisław;Grunt
1142;Oliwier;Pacia
1143;Paweł;Sprawka
1144;Agnieszka;Zadka
1145;Antoni;Muskała
1146;Maksymilian;Woronko
1147;Karina;Drążyk
1148;Leonard;Broncel
1149;Anna Maria;Wojtoń
1150;Ewa;Gabryelczyk
1151;Apolonia;Judek
1152;Kalina;Kandora
1153;Roksana;Maciejko
1154;Melania;Famuła
1155;Marianna;Prażmo
1156;Karina;Gendek
1157;Witold;Kurpisz
1158;Nicole;Sadoch
1159;Przemysław;Bancerz
1160;Lidia;Teterycz
1161;Sara;Miksza
1162;Arkadiusz;Kosela
1163;Jakub;Gonet
1164;Malwina;Ankiewicz
1165;Krystyna;Labudda
1166;Piotr;Żywica
1167;Emil;Kajdan
1168;Liwia;Chwedczuk
1169;Wiktor;Dobosiewicz
1170;Tymoteusz;Jędrzejek
1171;Angelika;Pawełkiewicz
1172;Nela;Hanus
1173;Justyna;Karczmarek
1174;Anita;Kłysz
1175;Sandra;Bik
1176;Paweł;Stypa
1177;Anita;Ciesielka
1178;Borys;Jerzyk
1179;Justyna;Gebauer
1180;Ewelina;Pajda
1181;Maksymilian;Przewoźniak
1182;Natasza;Klyta
1183;Tymon;Zimniak
1184;Nicole;Ankiewicz
1185;Karol;Januchta
1186;Robert;Starek
1187;Jacek;Cebo
1188;Maurycy;Szajda
1189;Eliza;Cegła
1190;Arkadiusz;Sajda
1191;Anastazja;Surdyk
1192;Ewa;Grzenia
1193;Adrian;Mielke
1194;Marianna;Bartłomiejczyk
1195;Maks;Zander
1196;Kalina;Dykas
1197;Artur;Górkiewicz
1198;Marcel;Kuświk
1199;Róża;Kołsut
1200;Damian;Jajko
1201;Jakub;Szabla
1202;Apolonia;Dziuda
1203;Kacper;Kordys
1204;Krystyna;Fiedler
1205;Ida;Wandas
1206;Liwia;Tylman
1207;Dawid;Dorobek
1208;Apolonia;Saczuk
1209;Miłosz;Pasierbek
1210;Róża;Kumorek
1211;Miłosz;Kuliberda
1212;Adam;Kala
1213;Michał;Rejmak
1214;Karina;Liśkiewicz
1215;Stanisław;Miecznik
1216;Melania;Zawalich
1217;Hubert;Kurzac
1218;Marek;Fidler
1219;Kazimierz;Kalarus
1220;Róża;Zaranek
1221;Marianna;Drobny
1222;Józef;Chromy
1223;Gaja;Jakóbik
1224;Karina;Latoszek
1225;Bianka;Kolber
1226;Kacper;Wasiuk
1227;Justyna;Łyś
1228;Rozalia;Pawliszyn
1229;Jeremi;Pyziak
1230;Nela;Jaśko
1231;Anita;Brodowicz
1232;Blanka;Cabała
1233;Inga;Kozdra
1234;Ida;Furga
1235;Elżbieta;Juśkiewicz
1236;Antoni;Kieszek
1237;Norbert;Pęciak
1238;Tadeusz;Wrochna
1239;Adrianna;Wojtyna
1240;Tobiasz;Kozień
1241;Kornelia;Golenia
1242;Dawid;Teterycz
1243;Natasza;Matulka
1244;Sara;Białka
1245;Nicole;Warych
1246;Aniela;Sadza
1247;Stanisław;Szczepan
1248;Cyprian;Kalista
1249;Norbert;Kultys
1250;Nikodem;Hadała
1251;Roksana;Staniczek
1252;Damian;Tworzydło
1253;Adrianna;Kolanko
1254;Borys;Kurpisz
1255;Jeremi;Grupa
1256;Maksymilian;Trzepizur
1257;Inga;Gregorczuk
1258;Stefan;Oziębło
1259;Cezary;Klęczar
1260;Stefan;Członka
1261;Jędrzej;Świerad
1262;Iwo;Kolarczyk
1263;Jacek;Małas
1264;Leon;Samoraj
1265;Tola;Prucnal
1266;Rafał;Wawrzkiewicz
1267;Kornelia;Fac
1268;Karol;Byra
1269;Gaja;Zawartka
1270;Sylwia;Beśka
1271;Oskar;Sadlik
1272;Ida;Sobisz
1273;Maciej;Krzeszowiec
1274;Olga;Małycha
1275;Gaja;Gierasimiuk
1276;Witold;Szajner
1277;Marcin;Romańczyk
1278;Monika;Bartłomiejczyk
1279;Karina;Lenarcik
1280;Cezary;Dyjach
1281;Bartek;Łaskawiec
1282;Oliwier;Bereda
1283;Sara;Stelmasiak
1284;Inga;Ziemann
1285;Dagmara;Rubaj
1286;Marcelina;Zięcik
1287;Lidia;Zdancewicz
1288;Klara;Supernak
1289;Kalina;Ropiak
1290;Karina;Szuta
1291;Grzegorz;Tylus
1292;Kamila;Gajcy
1293;Marika;Kiełbowicz
1294;Dagmara;Potaczek
1295;Róża;Porzucek
1296;Marcelina;Wasiewicz
1297;Emil;Drabczyk
1298;Igor;Jonak
1299;Juliusz;Brząkała
1300;Inga;Mueller
1301;Patryk;Wac
1302;Bartek;Herbut
1303;Olaf;Drewicz
1304;Tadeusz;Komperda
1305;Janina;Hynek
1306;Olgierd;Skrobek
1307;Kaja;Nesterowicz
1308;Apolonia;Zygmuntowicz
1309;Kornelia;Guściora
1310;Piotr;Warczak
1311;Angelika;Godyń
1312;Kornel;Władyka
1313;Alan;Matyjaszek
1314;Ewa;Betlej
1315;Tadeusz;Burza
1316;Ida;Łaszcz
1317;Jeremi;Chaberek
1318;Nicole;Ignatiuk
1319;Lidia;Kapałka
1320;Janina;Zmyślony
1321;Maciej;Siergiej
1322;Bartek;Morcinek
1323;Emil;Sinkiewicz
1324;Róża;Wikło
1325;Aurelia;Trąbka
1326;Ada;Sarota
1327;Marcelina;Policht
1328;Dawid;Jaremek
1329;Róża;Jas
1330;Mariusz;Golak
1331;Tymon;Lenarcik
1332;Elżbieta;Tomaszkiewicz
1333;Julianna;Mazanek
1334;Elżbieta;Kopciuch
1335;Aurelia;Kobak
1336;Sandra;Kacperek
1337;Wojciech;Kondej
1338;Nataniel;Chaberek
1339;Mikołaj;Grycz
1340;Damian;Durczok
1341;Aleks;Kałek
1342;Tobiasz;Trzyna
1343;Monika;Para
1344;Kajetan;Kiełbowicz
1345;Olgierd;Rogal
1346;Filip;Kazberuk
1347;Tola;Kotala
1348;Jan;Hawro
1349;Aleks;Matyszczak
1350;Dorota;Żybura
1351;Tomasz;Władyka
1352;Alex;Kopyto
1353;Rafał;Fleszar
1354;Mateusz;Ksel
1355;Marianna;Jasnoch
1356;Lidia;Forysiak
1357;Inga;Dziewa
1358;Bianka;Kaszkowiak
1359;Filip;Mieszała
1360;Dawid;Mućko
1361;Ida;Nurek
1362;Dagmara;Jarmużek
1363;Klara;Siergiej
1364;Agnieszka;Olas
1365;Ewa;Tabiś
1366;Karol;Małycha
1367;Wojciech;Wygoda
1368;Elżbieta;Kamieniarz
1369;Gabriel;Nieradzik
1370;Janina;Dulemba
1371;Bianka;Nazarewicz
1372;Anastazja;Truchan
1373;Sonia;Wyciszkiewicz
1374;Leon;Drobniak
1375;Błażej;Szóstak
1376;Kalina;Prasek
1377;Kaja;Sysło
1378;Sandra;Latuszek
1379;Aleksander;Kłoczko
1380;Krystyna;Szyguła
1381;Leon;Styn
1382;Justyna;Kempka
1383;Dominik;Chmara
1384;Marcelina;Dietrich
1385;Nikodem;Feret
1386;Lidia;Rok
1387;Ryszard;Kolonko
1388;Apolonia;Kubieniec
1389;Ewelina;Ciaś
1390;Roksana;Znojek
1391;Franciszek;Wolff
1392;Anastazja;Wocial
1393;Witold;Windak
1394;Wojciech;Jessa
1395;Olaf;Bisaga
1396;Kalina;Hojka
1397;Kalina;Ułanowicz
1398;Ignacy;Gierek
1399;Anita;Bieniak
1400;Karina;Kierepka
1401;Stanisław;Brodawka
1402;Bianka;Sroga
1403;Józef;Krefta
1404;Natan;Zimniak
1405;Marianna;Zioła
1406;Konrad;Palus
1407;Ernest;Langiewicz
1408;Marcin;Galon
1409;Tymoteusz;Linka
1410;Alan;Szyma
1411;Kalina;Faryna
1412;Karina;Krzosek
1413;Stanisław;Wrochna
1414;Kalina;Szajda
1415;Anastazja;Trzcionka
1416;Kazimierz;Kryk
1417;Franciszek;Andziak
1418;Jakub;Madura
1419;Konstanty;Szelest
1420;Jan;Poreda
1421;Andrzej;Chachuła
1422;Janina;Trochim
1423;Melania;Kapera
1424;Jakub;Brańka
1425;Grzegorz;Żołądkiewicz
1426;Melania;Zbroszczyk
1427;Roksana;Sarniak
1428;Tola;Saran
1429;Inga;Sadoch
1430;Radosław;Wołkowicz
1431;Angelika;Minta
1432;Bianka;Kolonko
1433;Maurycy;Policht
1434;Melania;Mortka
1435;Hubert;Kupś
1436;Piotr;Makurat
1437;Klara;Dyjas
1438;Janina;Janiuk
1439;Julian;Leszkiewicz
1440;Mateusz;Miętka
1441;Aurelia;Fuławka
1442;Nataniel;Kędziorek
1443;Adam;Ścibior
1444;Radosław;Kłysz
1445;Tomasz;Pindral
1446;Mariusz;Buśko
1447;Dominik;Kajdas
1448;Adrianna;Rodzeń
1449;Kamila;Staniaszek
1450;Michał;Zygmuntowicz
1451;Stanisław;Gogola
1452;Miłosz;Gapys
1453;Sandra;Pela
1454;Leonard;Bieleń
1455;Kornel;Kyc
1456;Krzysztof;Srokosz
1457;Oskar;Kudłacik
1458;Dagmara;Siwczak
1459;Ida;Nowotnik
1460;Dominik;Piegza
1461;Urszula;Matejuk
1462;Sonia;Ceynowa
1463;Marianna;Fogt
1464;Anna Maria;Gierat
1465;Inga;Drobniak
1466;Lidia;Włodyka
1467;Monika;Tołoczko
1468;Robert;Plak
1469;Bianka;Wichłacz
1470;Nicole;Owsiak
1471;Oskar;Dziczek
1472;Juliusz;Świątkiewicz
1473;Józef;Wojnicz
1474;Monika;Rybus
1475;Fabian;Domoń
1476;Antoni;Brózda
1477;Tola;Wabik
1478;Sara;Fojt
1479;Bianka;Tadla
1480;Urszula;Solich
1481;Alan;Cherek
1482;Olga;Białczyk
1483;Adam;Stępak
1484;Olaf;Kokosza
1485;Sonia;Kuk
1486;Agnieszka;Witkowicz
1487;Marcelina;Matejczyk
1488;Tola;Kempny
1489;Wojciech;Matraszek
1490;Ada;Oleksak
1491;Jacek;Barcz
1492;Rozalia;Ciećko
1493;Dagmara;Cimoch
1494;Leon;Fogiel
1495;Natasza;Roczniak
1496;Sonia;Grygorowicz
1497;Rozalia;Dzienis
1498;Stanisław;Ferdyn
1499;Klara;Utrata
1500;Dariusz;Kreczmer
1501;Jacek;Białach
1502;Jakub;Wisła
1503;Bruno;Kiepas
1504;Sara;Wochna
1505;Kornelia;Domińczak
1506;Julianna;Dulik
1507;Malwina;Ciesielka
1508;Adrianna;Mrotek
1509;Kaja;Sopata
1510;Iwo;Potoczna
1511;Krystian;Klęk
1512;Jędrzej;Paśnik
1513;Eliza;Kosman
1514;Artur;Kurach
1515;Inga;Przystupa
1516;Nicole;Deluga
1517;Aniela;Kolek
1518;Tobiasz;Ciemięga
1519;Anita;Gruszczyk
1520;Marika;Taranek
1521;Ewelina;Kuza
1522;Marcelina;Kucharz
1523;Kamila;Krzysztofek
1524;Monika;Pyrz
1525;Ewa;Bartoszak
1526;Marcin;Chruszcz
1527;Jacek;Tadeusiak
1528;Anastazja;Szczypiór
1529;Justyna;Nieroda
1530;Tomasz;Włodarz
1531;Urszula;Niećko
1532;Sebastian;Moneta
1533;Cezary;Wardzała
1534;Krystian;Matela
1535;Julita;Mierzwiak
1536;Jędrzej;Kubisz
1537;Jeremi;Henke
1538;Daniel;Buchalik
1539;Miłosz;Soczewka
1540;Kornel;Karkocha
1541;Patryk;Przewoźny
1542;Patryk;Drożdżal
1543;Iwo;Jeka
1544;Kamil;Wlaźlak
1545;Emil;Bok
1546;Ksawery;Kwasek
1547;Julianna;Łój
1548;Klara;Butrym
1549;Kaja;Nazar
1550;Kaja;Kaluga
1551;Patryk;Beśka
1552;Kaja;Szumny
1553;Igor;Kacperek
1554;Hubert;Mikosz
1555;Marianna;Sołek
1556;Gaja;Fulara
1557;Lidia;Kamela
1558;Róża;Wykręt
1559;Juliusz;Droś
1560;Sara;Fudalej
1561;Gustaw;Słaba
1562;Przemysław;Robaszkiewicz
1563;Mieszko;Guściora
1564;Ryszard;Ropiak
1565;Monika;Zimniak
1566;Konstanty;Wocial
1567;Mateusz;Hanusiak
1568;Urszula;Kalinka
1569;Dagmara;Zimniak
1570;Elżbieta;Szczechowicz
1571;Sonia;Superson
1572;Jakub;Dynak
1573;Mateusz;Piskor
1574;Ernest;Ochota
1575;Mieszko;Dębosz
1576;Lidia;Kornak
1577;Anastazja;Hendzel
1578;Wiktor;Kusio
1579;Wojciech;Machowiak
1580;Michał;Lorens
1581;Elżbieta;Czupryna
1582;Kamila;Waloszek
1583;Sylwia;Szkup
1584;Sylwia;Kilar
1585;Nataniel;Piaścik
1586;Urszula;Czura
1587;Malwina;Fedak
1588;Nataniel;Perczak
1589;Błażej;Kotlarek
1590;Mikołaj;Więcławek
1591;Łukasz;Berdzik
1592;Agnieszka;Margas
1593;Aurelia;Kruzel
1594;Jerzy;Pastuszek
1595;Sylwia;Wiertelak
1596;Fabian;Gros
1597;Adrian;Wołodźko
1598;Gaja;Szelest
1599;Ida;Franas
1600;Krystyna;Bzymek
1601;Ada;Łakota
1602;Wojciech;Laszczyk
1603;Ada;Kniaź
1604;Anastazja;Nitek
1605;Anna Maria;Kulus
1606;Karina;Pianka
1607;Blanka;Prokopiak
1608;Dagmara;Tomzik
1609;Kamila;Skupin
1610;Oskar;Wilusz
1611;Sonia;Kopik
1612;Tola;Welenc
1613;Ada;Hanke
1614;Wojciech;Juszczuk
1615;Julianna;Słomian
1616;Bianka;Druszcz
1617;Sonia;Stróż
1618;Kalina;Betka
1619;Karina;Berek
1620;Oliwier;Lulek
1621;Ksawery;Szmagaj
1622;Natan;Białous
1623;Michał;Grunt
1624;Julita;Pleban
1625;Ewelina;Szmelter
1626;Anita;Hermann
1627;Wojciech;Madura
1628;Kalina;Szałas
1629;Kornelia;Miękus
1630;Kazimierz;Fit
1631;Marianna;Witkowicz
1632;Aurelia;Piaścik
1633;Fabian;Starek
1634;Ada;Solnica
1635;Mikołaj;Banak
1636;Ewelina;Sendor
1637;Ewa;Błaszyk
1638;Adrianna;Zemanek
1639;Igor;Klęczar
1640;Elżbieta;Klemens
1641;Leon;Wiaderek
1642;Anna Maria;Dulewicz
1643;Alan;Roczniak
1644;Tobiasz;Teper
1645;Wojciech;Figat
1646;Szymon;Tymczyszyn
1647;Kaja;Frycz
1648;Adam;Wojtanowicz
1649;Agnieszka;Pietraszkiewicz
1650;Fabian;Michniak
1651;Nicole;Machniak
1652;Rozalia;Dadej
1653;Stefan;Korek
1654;Julita;Jędruch
1655;Kacper;Gral
1656;Radosław;Jędrak
1657;Marek;Nieroda
1658;Marek;Młyńczyk
1659;Julian;Skała
1660;Maurycy;Maciocha
1661;Bartek;Burchard
1662;Dorota;Stwora
1663;Karol;Karyś
1664;Juliusz;Chachaj
1665;Anastazja;Drgas
1666;Błażej;Mamcarz
1667;Przemysław;Knapek
1668;Jerzy;Dawiec
1669;Cyprian;Mateńko
1670;Rozalia;Moroń
1671;Leon;Cyrulik
1672;Kamila;Rząca
1673;Gabriel;Tylus
1674;Ida;Barcz
1675;Marcin;Jenek
1676;Grzegorz;Sadoch
1677;Róża;Dydak
1678;Aleksander;Molga
1679;Mateusz;Wujec
1680;Lidia;Jaremko
1681;Nela;Sosnówka
1682;Dorota;Wieja
1683;Julita;Frączkiewicz
1684;Adrianna;Błażejewicz
1685;Julian;Orwat
1686;Tola;Lelito
1687;Tadeusz;Styrna
1688;Józef;Pinda
1689;Wojciech;Dybaś
1690;Sandra;Musiolik
1691;Marek;Mysiak
1692;Natan;Ornat
1693;Marcelina;Białasik
1694;Anastazja;Latuszek
1695;Damian;Bobel
1696;Julianna;Szyndler
1697;Julianna;Szambelan
1698;Norbert;Granat
1699;Alan;Gamoń
1700;Liwia;Dyrek
1701;Leon;Stranc
1702;Sara;Deneka
1703;Ada;Hojda
1704;Adam;Męcik
1705;Leon;Kumorek
1706;Julianna;Raźny
1707;Kornelia;Chlebda
1708;Malwina;Łuksza
1709;Krystyna;Klin
1710;Krystyna;Gros
1711;Stefan;Bilik
1712;Marika;Otremba
1713;Nikodem;Wyciszkiewicz
1714;Gustaw;Preś
1715;Julian;Wolańczyk
1716;Oskar;Burnat
1717;Konrad;Wawrzkiewicz
1718;Aleks;Karaśkiewicz
1719;Kalina;Wołkowicz
1720;Dagmara;Potęga
1721;Przemysław;Sass
1722;Anita;Klęczar
1723;Bianka;Wożniak
1724;Emil;Job
1725;Dorota;Nałęcz
1726;Kazimierz;Brojek
1727;Dariusz;Seidel
1728;Klara;Pierzak
1729;Kacper;Mesjasz
1730;Natasza;Penar
1731;Mieszko;Hejduk
1732;Wiktor;Marciniszyn
1733;Krystyna;Osipiuk
1734;Tobiasz;Szemraj
1735;Kornel;Wężyk
1736;Radosław;Dąbrówka
1737;Ignacy;Kęsek
1738;Agnieszka;Gajowiak
1739;Paweł;Abramczuk
1740;Andrzej;Tryc
1741;Rozalia;Łacina
1742;Marika;Bidas
1743;Antoni;Procek
1744;Apolonia;Świtaj
1745;Dagmara;Danel
1746;Julian;Pytlarz
1747;Wiktor;Bociek
1748;Ewa;Parada
1749;Anastazja;Prokopczyk
1750;Klara;Szuta
1751;Ryszard;Pasieczna
1752;Fryderyk;Krokosz
1753;Elżbieta;Buś
1754;Rozalia;Miszkiewicz
1755;Kamila;Sapeta
1756;Rozalia;Portka
1757;Leon;Granat
1758;Krystian;Sośniak
1759;Elżbieta;Deluga
1760;Stefan;Maleszka
1761;Olaf;Piekara
1762;Norbert;Słowiak
1763;Natan;Wolańczyk
1764;Kaja;Ogrodowicz
1765;Melania;Chodak
1766;Jan;Jessa
1767;Sara;Lemieszek
1768;Angelika;Klama
1769;Sandra;Pilarek
1770;Oskar;Wasil
1771;Damian;Bembenek
1772;Dominik;Myrcik
1773;Paweł;Suchenek
1774;Tola;Żurawik
1775;Krystian;Szulczyk
1776;Olgierd;Pleskot
1777;Anita;Woda
1778;Fryderyk;Wnuczek
1779;Norbert;Bobik
1780;Nicole;Kazana
1781;Filip;Robaszkiewicz
1782;Adam;Kusyk
1783;Ignacy;Żołądkiewicz
1784;Róża;Sporek
1785;Bruno;Sorbian
1786;Janina;Grygorowicz
1787;Dorota;Ignatiuk
1788;Kornel;Bodek
1789;Leon;Burkiewicz
1790;Klara;Burdach
1791;Ewa;Rećko
1792;Albert;Siebert
1793;Bartek;Piguła
1794;Mieszko;Ciastek
1795;Nela;Ligas
1796;Emil;Kuryś
1797;Kornelia;Wieczerzak
1798;Rozalia;Minkiewicz
1799;Bianka;Felisiak
1800;Arkadiusz;Drej
1801;Kacper;Kabza
1802;Anita;Żelazek
1803;Olga;Kadela
1804;Róża;Małocha
1805;Anita;Staniczek
1806;Ewa;Sprawka
1807;Wiktor;Łabaj
1808;Aleks;Chwedoruk
1809;Bruno;Klamka
1810;Dorota;Burdach
1811;Iwo;Oleszczak
1812;Adam;Moneta
1813;Gaja;Cacko
1814;Anna Maria;Hendzel
1815;Apolonia;Sornat
1816;Anita;Bidas
1817;Tymoteusz;Kurp
1818;Przemysław;Walus
1819;Justyna;Czupryna
1820;Aniela;Szlęk
1821;Dominik;Białasik
1822;Anastazja;Jop
1823;Grzegorz;Klemczak
1824;Eryk;Maron
1825;Kaja;Makurat
1826;Urszula;Leszczak
1827;Konstanty;Murat
1828;Ignacy;Gumienny
1829;Urszula;Franik
1830;Sara;Sycz
1831;Dariusz;Chorążewicz
1832;Sonia;Sito
1833;Marcin;Wyrostek
1834;Grzegorz;Duchnik
1835;Grzegorz;Lewko
1836;Bartek;Witos
1837;Julita;Cieloch
1838;Lidia;Portka
1839;Melania;Gubernat
1840;Urszula;Ksel
1841;Maciej;Pawela
1842;Ignacy;Krokosz
1843;Marcin;Boduch
1844;Stanisław;Karpeta
1845;Sara;Bzymek
1846;Apolonia;Graj
1847;Cyprian;Thiel
1848;Kornel;Śliz
1849;Konrad;Tomalik
1850;Inga;Wandzel
1851;Karina;Pawela
1852;Liwia;Torbus
1853;Karol;Herok
1854;Adrian;Ziemann
1855;Piotr;Szymańczak
1856;Lidia;Kołata
1857;Stanisław;Antoń
1858;Dominik;Broniek
1859;Adam;Madura
1860;Sonia;Kohnke
1861;Wojciech;Pietrak
1862;Jędrzej;Korda
1863;Karina;Mikita
1864;Cezary;Puła
1865;Sebastian;Rosłon
1866;Dagmara;Dudzicz
1867;Sylwia;Walus
1868;Julianna;Szynkiewicz
1869;Anna Maria;Flasza
1870;Daniel;Cabała
1871;Ernest;Klęczar
1872;Jeremi;Jancewicz
1873;Roksana;Kulis
1874;Jakub;Dąbal
1875;Liwia;Machniak
1876;Liwia;Śmieja
1877;Inga;Gryszkiewicz
1878;Nicole;Świadek
1879;Alex;Kopała
1880;Bruno;Fijak
1881;Mateusz;Pich
1882;Kornel;Balcewicz
1883;Adam;Goliszek
1884;Konstanty;Jeżyk
1885;Wiktor;Hennig
1886;Cyprian;Jacak
1887;Blanka;Bernard
1888;Anita;Ligenza
1889;Gustaw;Mitoraj
1890;Krystyna;Grochowina
1891;Inga;Siemieniec
1892;Gustaw;Cader
1893;Michał;Ziemkiewicz
1894;Przemysław;Szymańczak
1895;Tola;Piekara
1896;Malwina;Kazimierczyk
1897;Ewelina;Irzyk
1898;Sylwia;Szara
1899;Adrianna;Tylek
1900;Nicole;Czesak
1901;Kamila;Mielke
1902;Miłosz;Tryc
1903;Ryszard;Kurczak
1904;Stanisław;Drost
1905;Kazimierz;Dusik
1906;Klara;Jędral
1907;Jędrzej;Janiszek
1908;Eliza;Kowala
1909;Albert;Kostorz
1910;Ewa;Bartoszak
1911;Krystyna;Szalast
1912;Klara;Broszkiewicz
1913;Jacek;Milka
1914;Gabriel;Wołoch
1915;Angelika;Roch
1916;Adrianna;Śmieja
1917;Sandra;Kastelik
1918;Roksana;Lalak
1919;Dorota;Szlaga
1920;Malwina;Lorens
1921;Leon;Krefta
1922;Daniel;Pabiś
1923;Inga;Bryczek
1924;Alex;Faryna
1925;Melania;Kononowicz
1926;Kornelia;Wieczerzak
1927;Ewa;Świergiel
1928;Nicole;Ułanowicz
1929;Kornelia;Sankiewicz
1930;Kamil;Drobot
1931;Monika;Trepczyk
1932;Kalina;Horbacz
1933;Aleksander;Kozok
1934;Dorota;Pielka
1935;Sebastian;Stypuła
1936;Nataniel;Mostek
1937;Paweł;Ładziak
1938;Norbert;Sarosiek
1939;Paweł;Furga
1940;Liwia;Malisz
1941;Sandra;Stachewicz
1942;Malwina;Lesisz
1943;Kornelia;Soroko
1944;Natasza;Pyszczek
1945;Dariusz;Hamerla
1946;Blanka;Borzych
1947;Olgierd;Jonak
1948;Anita;Futyma
1949;Przemysław;Leżoń
1950;Kornelia;Haremza
1951;Olgierd;Morys
1952;Aniela;Nagórka
1953;Sylwia;Wardzała
1954;Fabian;Graboś
1955;Fryderyk;Rajch
1956;Jakub;Linke
1957;Aniela;Samiec
1958;Sylwia;Kopczyk
1959;Borys;Cieplucha
1960;Jeremi;Myrcha
1961;Jakub;Krzysztofek
1962;Apolonia;Kazana
1963;Damian;Szyda
1964;Marcelina;Pusz
1965;Gabriel;Kandzia
1966;Adrianna;Paszkowiak
1967;Konrad;Członka
1968;Nicole;Hartman
1969;Gabriel;Hanke
1970;Jacek;Lorenz
1971;Alex;Browarczyk
1972;Jan;Zawalich
1973;Malwina;Koziarz
1974;Oliwier;Szpyt
1975;Albert;Mitoraj
1976;Kamila;Bieszke
1977;Justyna;Sajewicz
1978;Dominik;Sołoducha
1979;Adrian;Kuśmider
1980;Cezary;Panasiewicz
1981;Leonard;Kryszkiewicz
1982;Marianna;Margol
1983;Bianka;Stasica
1984;Sandra;Plona
1985;Damian;Szlaga
1986;Przemysław;Obuchowicz
1987;Marcel;Cuch
1988;Kalina;Gumienny
1989;Alan;Kułach
1990;Tymon;Ceynowa
1991;Franciszek;Cąkała
1992;Tymoteusz;Mokwa
1993;Aurelia;Korek
1994;Julian;Olbrych
1995;Tola;Janisz
1996;Rozalia;Pazoła
1997;Natan;Łasica
1998;Marcin;Osada
1999;Kamila;Gnyp
2000;Apolonia;Sapeta
2001;Józef;Podpora
2002;Agnieszka;Bielat
2003;Apolonia;Baszak
2004;Leonard;Jama
2005;Igor;Glanc
2006;Dariusz;Jachimczyk
2007;Leonard;Łuksza
2008;Alex;Grzela
2009;Olgierd;Puc
2010;Malwina;Leśny
2011;Angelika;Leśko
2012;Jeremi;Oczko
2013;Konstanty;Sajnóg
2014;Paweł;Żelazo
2015;Bianka;Bujas
2016;Igor;Boba
2017;Klara;Fedak
2018;Rafał;Kłysz
2019;Kacper;Ostapczuk
2020;Antoni;Sady
2021;Łukasz;Sykut
2022;Olaf;Walasik
2023;Dagmara;Wojtanowicz
2024;Mieszko;Klama
2025;Emil;Ułanowicz
2026;Eryk;Stempniak
2027;Jeremi;Hamerla
2028;Liwia;Bielas
2029;Aniela;Saj
2030;Gaja;Grzywnowicz
2031;Patryk;Chodak
2032;Anita;Mazanek
2033;Gaja;Giża
2034;Błażej;Domińczak
2035;Ryszard;Lamch
2036;Dagmara;Trzcionka
2037;Nicole;Słobodzian
2038;Jeremi;Ufniarz
2039;Monika;Krępa
2040;Aurelia;Karwan
2041;Maksymilian;Małocha
2042;Łukasz;Krasa
2043;Ewelina;Oczkowicz
2044;Elżbieta;Legutko
2045;Sylwia;Tłuczek
2046;Maurycy;Borysewicz
2047;Ksawery;Panasewicz
2048;Julianna;Korda
2049;Łukasz;Mieloch
2050;Jerzy;Schwarz
2051;Sonia;Wisła
2052;Dawid;Szajna
2053;Ewa;Borkowicz
2054;Łukasz;Przewoźniak
2055;Eliza;Nałęcz
2056;Maksymilian;Gumienna
2057;Hubert;Ciochoń
2058;Alex;Głuszko
2059;Nela;Makieła
2060;Cyprian;Maruszczyk
2061;Ewelina;Kabza
2062;Sonia;Kliber
2063;Hubert;Kurczab
2064;Inga;Pasiut
2065;Marika;Paliga
2066;Radosław;Murach
2067;Andrzej;Sornat
2068;Eryk;Miszta
2069;Bianka;Andruszko
2070;Dawid;Gorgol
2071;Bruno;Miozga
2072;Damian;Macias
